timestamp(ms),Hall w solenoid correction (1-1024),analog value (1-1024) (filtered),Hall mT (filtered),solenoid correction (units analog),analog value (1-1024) (raw),Distance cm (filtered),Solenoid value (0-255),
"49.376",,,,,,,"155",
"49.38",,,,"521",,,,
"49.383",,,,,"564",,,
"49.387","552",,,,,,,
"49.391",,"552",,,,,,
"49.394",,,"26.14",,,,,
"49.397",,,,,,"1.29",,
"49.4",,,,,,,"155",
"49.404",,,,"521",,,,
"49.408",,,,,"564",,,
"49.412","552",,,,,,,
"49.416",,"552",,,,,,
"49.418",,,"26.14",,,,,
"49.421",,,,,,"1.29",,
"49.424",,,,,,,"154",
"49.428",,,,"521",,,,
"49.432",,,,,"564",,,
"49.436","552",,,,,,,
"49.439",,"552",,,,,,
"49.442",,,"26.14",,,,,
"49.445",,,,,,"1.29",,
"49.448",,,,,,,"154",
"49.453",,,,"521",,,,
"49.456",,,,,"563",,,
"49.46","551",,,,,,,
"49.464",,"552",,,,,,
"49.467",,,"26.14",,,,,
"49.47",,,,,,"1.29",,
"49.473",,,,,,,"154",
"49.476",,,,"521",,,,
"49.48",,,,,"562",,,
"49.484","550",,,,,,,
"49.488",,"551",,,,,,
"49.49",,,"25.48",,,,,
"49.494",,,,,,"1.31",,
"49.497",,,,,,,"154",
"49.501",,,,"521",,,,
"49.504",,,,,"561",,,
"49.508","549",,,,,,,
"49.512",,"551",,,,,,
"49.515",,,"25.48",,,,,
"49.518",,,,,,"1.31",,
"49.521",,,,,,,"154",
"49.525",,,,"521",,,,
"49.528",,,,,"561",,,
"49.532","549",,,,,,,
"49.537",,"551",,,,,,
"49.539",,,"25.48",,,,,
"49.542",,,,,,"1.31",,
"49.545",,,,,,,"154",
"49.549",,,,"521",,,,
"49.553",,,,,"561",,,
"49.556","549",,,,,,,
"49.56",,"549",,,,,,
"49.563",,,"24.18",,,,,
"49.566",,,,,,"1.34",,
"49.569",,,,,,,"154",
"49.573",,,,"521",,,,
"49.576",,,,,"560",,,
"49.581","548",,,,,,,
"49.585",,"550",,,,,,
"49.587",,,"24.83",,,,,
"49.59",,,,,,"1.33",,
"49.593",,,,,,,"154",
"49.597",,,,"521",,,,
"49.601",,,,,"559",,,
"49.605","547",,,,,,,
"49.608",,"550",,,,,,
"49.611",,,"24.83",,,,,
"49.614",,,,,,"1.33",,
"49.617",,,,,,,"154",
"49.622",,,,"521",,,,
"49.625",,,,,"559",,,
"49.629","547",,,,,,,
"49.633",,"550",,,,,,
"49.636",,,"24.83",,,,,
"49.639",,,,,,"1.33",,
"49.642",,,,,,,"154",
"49.645",,,,"520",,,,
"49.649",,,,,"559",,,
"49.653","548",,,,,,,
"49.657",,"547",,,,,,
"49.659",,,"22.87",,,,,
"49.662",,,,,,"1.38",,
"49.666",,,,,,,"153",
"49.67",,,,"520",,,,
"49.673",,,,,"560",,,
"49.677","549",,,,,,,
"49.681",,"548",,,,,,
"49.684",,,"23.52",,,,,
"49.687",,,,,,"1.36",,
"49.69",,,,,,,"153",
"49.694",,,,"520",,,,
"49.697",,,,,"560",,,
"49.701","549",,,,,,,
"49.705",,"549",,,,,,
"49.708",,,"24.18",,,,,
"49.711",,,,,,"1.34",,
"49.714",,,,,,,"153",
"49.718",,,,"520",,,,
"49.722",,,,,"560",,,
"49.726","549",,,,,,,
"49.729",,"549",,,,,,
"49.732",,,"24.18",,,,,
"49.735",,,,,,"1.34",,
"49.738",,,,,,,"153",
"49.742",,,,"520",,,,
"49.745",,,,,"560",,,
"49.75","549",,,,,,,
"49.754",,"549",,,,,,
"49.756",,,"24.18",,,,,
"49.759",,,,,,"1.34",,
"49.762",,,,,,,"153",
"49.766",,,,"520",,,,
"49.77",,,,,"560",,,
"49.774","549",,,,,,,
"49.777",,"549",,,,,,
"49.78",,,"24.18",,,,,
"49.783",,,,,,"1.34",,
"49.786",,,,,,,"153",
"49.79",,,,"520",,,,
"49.794",,,,,"560",,,
"49.798","549",,,,,,,
"49.802",,"549",,,,,,
"49.805",,,"24.18",,,,,
"49.808",,,,,,"1.34",,
"49.811",,,,,,,"153",
"49.815",,,,"520",,,,
"49.818",,,,,"560",,,
"49.822","549",,,,,,,
"49.826",,"549",,,,,,
"49.828",,,"24.18",,,,,
"49.831",,,,,,"1.34",,
"49.835",,,,,,,"153",
"49.839",,,,"520",,,,
"49.842",,,,,"560",,,
"49.846","549",,,,,,,
"49.85",,"549",,,,,,
"49.853",,,"24.18",,,,,
"49.856",,,,,,"1.34",,
"49.859",,,,,,,"153",
"49.863",,,,"520",,,,
"49.866",,,,,"561",,,
"49.87","550",,,,,,,
"49.874",,"549",,,,,,
"49.876",,,"24.18",,,,,
"49.88",,,,,,"1.34",,
"49.883",,,,,,,"153",
"49.887",,,,"520",,,,
"49.891",,,,,"561",,,
"49.895","550",,,,,,,
"49.898",,"550",,,,,,
"49.901",,,"24.83",,,,,
"49.904",,,,,,"1.33",,
"49.907",,,,,,,"152",
"49.911",,,,"520",,,,
"49.914",,,,,"561",,,
"49.918","550",,,,,,,
"49.923",,"550",,,,,,
"49.925",,,"24.83",,,,,
"49.928",,,,,,"1.33",,
"49.931",,,,,,,"152",
"49.935",,,,"520",,,,
"49.939",,,,,"560",,,
"49.943","549",,,,,,,
"49.946",,"550",,,,,,
"49.949",,,"24.83",,,,,
"49.952",,,,,,"1.33",,
"49.955",,,,,,,"152",
"49.959",,,,"520",,,,
"49.963",,,,,"560",,,
"49.967","549",,,,,,,
"49.971",,"549",,,,,,
"49.974",,,"24.18",,,,,
"49.977",,,,,,"1.34",,
"49.98",,,,,,,"152",
"49.984",,,,"520",,,,
"49.987",,,,,"559",,,
"49.991","548",,,,,,,
"49.995",,"549",,,,,,
"49.997",,,"24.18",,,,,
"50",,,,,,"1.34",,
"50.003",,,,,,,"152",
"50.008",,,,"520",,,,
"50.011",,,,,"560",,,
"50.015","549",,,,,,,
"50.019",,"548",,,,,,
"50.022",,,"23.52",,,,,
"50.025",,,,,,"1.36",,
